Table,Column_Name,Column_Description
EfsmInstanceRegistry,DateCreated,Date and time the record was originally created
EfsmInstanceRegistry,DateLastModified,Date and time the record was modified
EfsmInstanceRegistry,EfsmInstanceRegistryUid,The UID (PK) of the table.
EfsmInstanceRegistry,InstanceIdentifier,The UUID identifying the efsm instances.
eh_invoice_detail,check_no,Check number for payment
eh_invoice_detail,created_by,User who created the record
eh_invoice_detail,date_created,Date and time the record was originally created
eh_invoice_detail,date_last_modified,Date and time the record was modified
eh_invoice_detail,dealer_commission_amt_due,Commission amount due for the line
eh_invoice_detail,dealer_commission_amt_paid,Commission amount paid 
eh_invoice_detail,eh_invoice_date,Endress+Hauser invoice date
eh_invoice_detail,eh_invoice_detail_uid,Unique ID for this table
eh_invoice_detail,eh_invoice_no,Endress+Hauser invoice number
eh_invoice_detail,eh_invoice_qty,Endress+Hauser invoice quanitity
eh_invoice_detail,eh_line_no,Endress+Hauser line number
eh_invoice_detail,eh_order_no,Endress+Hauser order number
eh_invoice_detail,invoice_no,Prophet 21 invoice number
eh_invoice_detail,last_maintained_by,User who last changed the record
eh_invoice_detail,line_no,Prophet 21 line number
eh_invoice_detail,vendor_id,Vendor ID for invoice
eh_mro_api_log,consumer_info,Consumer information returned by API call
eh_mro_api_log,created_by,User who created the record
eh_mro_api_log,date_created,Date and time the record was originally created
eh_mro_api_log,date_last_modified,Date and time the record was modified
eh_mro_api_log,document_type,Document Type (Order/Quote)
eh_mro_api_log,eh_mro_api_log_uid,Unique identifier for record
eh_mro_api_log,eh_order_no,Endress+Hauser order number
eh_mro_api_log,last_maintained_by,User who last changed the record
eh_mro_api_log,order_no,Order number
eh_mro_api_log,request_xml,XML body for the API request
eh_mro_api_log,status,API call Status (Passed/Failed)
eh_mro_api_log,type,API call type (Create/Update)
email_log,attachment_file_names,Listing the file name(s) of any attachments.
email_log,company_id,Company ID
email_log,created_by,User who created the record
email_log,date_created,Date and time the record was originally created
email_log,date_last_modified,Date and time the record was modified
email_log,email_bcc,Bcc address that this email sends to
email_log,email_body,Email Body
email_log,email_cc,Email CC
email_log,email_log_uid,Email Log Unique Identifier
email_log,email_status_cd,Emal Status Code
email_log,email_to,Email To
email_log,error_text,Error Text
email_log,last_maintained_by,User who last changed the record
email_log,sender_email_address,Email Sender Address
email_log,sender_name,Email Sender Name
email_log,subject,Emal Subject
email_log,transaction_number,Transaction Number or ID
email_log,transaction_recipient_id,Recipent ID (Customer ID or Vendor ID)
email_log,transaction_type,Transaction Type
email_notification,billable_default_flag,Determines if this notification should create an invoice.
email_notification,created_by,User who created the record
email_notification,date_created,Date and time the record was originally created
email_notification,date_last_modified,Date and time the record was modified
email_notification,days_past_full_allocation,How many days after full allocation of the order this notification should be processed
email_notification,email_notification_desc,Description of the notification ID
email_notification,email_notification_id,ID for this record so the user can identify it
email_notification,email_notification_uid,Unique identifier for the record
email_notification,last_maintained_by,User who last changed the record
email_notification,row_status_flag,Status of the row
email_notification_message,created_by,User who created the record
email_notification_message,date_created,Date and time the record was originally created
email_notification_message,date_last_modified,Date and time the record was modified
email_notification_message,email_notification_message_uid,Unique identifier for the record
email_notification_message,email_notification_uid,Unique identifier for the associated email_notification record
email_notification_message,email_subject,Subject line for the email
email_notification_message,email_text,The text of the email
email_notification_message,last_maintained_by,User who last changed the record
email_notification_message,postbilling_email_subject,Subject line for the email after the order has been billed
email_notification_message,postbilling_email_text,The text of the email after the order has been billed
email_notification_orders,billing_date,The date that the downpayment invoice was created for this order
email_notification_orders,created_by,User who created the record
email_notification_orders,date_created,Date and time the record was originally created
email_notification_orders,date_fully_allocated,The date that the order was fully allocated
email_notification_orders,date_last_modified,Date and time the record was modified
email_notification_orders,email_notification_orders_uid,Unique identifier for the record
email_notification_orders,last_maintained_by,User who last changed the record
email_notification_orders,last_notification_sent_uid,The email_notification_uid of the last notification that was processed for this order
email_notification_orders,order_no,The order that needs to be processed
email_notification_recipient,created_by,User who created the record
email_notification_recipient,date_created,Date and time the record was originally created
email_notification_recipient,date_last_modified,Date and time the record was modified
email_notification_recipient,email_notification_address,The email address of the customer/taker/salesrep/etc.
email_notification_recipient,email_notification_message_uid,Unique identifier for the associated email_notification_message record
email_notification_recipient,email_notification_name,Name of the user being emailed
email_notification_recipient,email_notification_recipient_uid,Unique identifier for the record
email_notification_recipient,last_maintained_by,User who last changed the record
email_notification_recipient,recipient_type_cd,The recipient type for the email: To/CC/BCC
email_notification_recipient,row_status_flag,Status of the row
email_notification_token,created_by,User who created the record
email_notification_token,data_type_cd,Specifies what data type the column is
email_notification_token,date_created,Date and time the record was originally created
email_notification_token,date_last_modified,Date and time the record was modified
email_notification_token,email_notification_token_uid,Unique identifier for the record
